regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	dataSource
74110,_Tulsa,_Oklahoma,_Oklahoma	74110, Tulsa, Oklahoma, Oklahoma	2020-05-13		1	52	46		https://www.southernnevadahealthdistrict.org/
74112,_Tulsa,_Oklahoma,_Oklahoma	74112, Tulsa, Oklahoma, Oklahoma	2020-05-13		2	14	10		https://www.southernnevadahealthdistrict.org/
74114,_Tulsa,_Oklahoma,_Oklahoma	74114, Tulsa, Oklahoma, Oklahoma	2020-05-13		2	6	4		https://www.southernnevadahealthdistrict.org/
74115,_Tulsa,_Oklahoma,_Oklahoma	74115, Tulsa, Oklahoma, Oklahoma	2020-05-13			26	19		https://www.southernnevadahealthdistrict.org/
74116,_Tulsa,_Oklahoma,_Oklahoma	74116, Tulsa, Oklahoma, Oklahoma	2020-05-13			9	6		https://www.southernnevadahealthdistrict.org/
74119,_Tulsa,_Oklahoma,_Oklahoma	74119, Tulsa, Oklahoma, Oklahoma	2020-05-13			9	8		https://www.southernnevadahealthdistrict.org/
74120,_Tulsa,_Oklahoma,_Oklahoma	74120, Tulsa, Oklahoma, Oklahoma	2020-05-13			4	4		https://www.southernnevadahealthdistrict.org/
74128,_Tulsa,_Oklahoma,_Oklahoma	74128, Tulsa, Oklahoma, Oklahoma	2020-05-13			11	9		https://www.southernnevadahealthdistrict.org/
74129,_Tulsa,_Oklahoma,_Oklahoma	74129, Tulsa, Oklahoma, Oklahoma	2020-05-13		1	24	18		https://www.southernnevadahealthdistrict.org/
74133,_Tulsa,_Oklahoma,_Oklahoma	74133, Tulsa, Oklahoma, Oklahoma	2020-05-13		3	48	37		https://www.southernnevadahealthdistrict.org/
74134,_Tulsa,_Oklahoma,_Oklahoma	74134, Tulsa, Oklahoma, Oklahoma	2020-05-13			17	13		https://www.southernnevadahealthdistrict.org/
74135,_Tulsa,_Oklahoma,_Oklahoma	74135, Tulsa, Oklahoma, Oklahoma	2020-05-13		1	41	31		https://www.southernnevadahealthdistrict.org/
74137,_Tulsa,_Oklahoma,_Oklahoma	74137, Tulsa, Oklahoma, Oklahoma	2020-05-13		2	21	18		https://www.southernnevadahealthdistrict.org/
74145,_Tulsa,_Oklahoma,_Oklahoma	74145, Tulsa, Oklahoma, Oklahoma	2020-05-13			19	16		https://www.southernnevadahealthdistrict.org/
74146,_Tulsa,_Oklahoma,_Oklahoma	74146, Tulsa, Oklahoma, Oklahoma	2020-05-13			37	28		https://www.southernnevadahealthdistrict.org/
74358,_North_Miami,_Oklahoma,_Oklahoma	74358, North Miami, Oklahoma, Oklahoma	2020-05-13			3	3		https://www.southernnevadahealthdistrict.org/
74430,_Crowder,_Oklahoma,_Oklahoma	74430, Crowder, Oklahoma, Oklahoma	2020-05-13			2	2		https://www.southernnevadahealthdistrict.org/
74565,_Savanna,_Oklahoma,_Oklahoma	74565, Savanna, Oklahoma, Oklahoma	2020-05-13			1	1		https://www.southernnevadahealthdistrict.org/
74720,_Achille,_Oklahoma,_Oklahoma	74720, Achille, Oklahoma, Oklahoma	2020-05-13			1			https://www.southernnevadahealthdistrict.org/
89011,_Henderson,_Nevada,_Nevada	89011, Henderson, Nevada, Nevada	2020-05-11			50			https://www.southernnevadahealthdistrict.org/
89012,_Henderson,_Nevada,_Nevada	89012, Henderson, Nevada, Nevada	2020-05-11			42			https://www.southernnevadahealthdistrict.org/
89014,_Henderson,_Nevada,_Nevada	89014, Henderson, Nevada, Nevada	2020-05-11			55			https://www.southernnevadahealthdistrict.org/
89030,_North_Las_Vegas,_Nevada,_Nevada	89030, North Las Vegas, Nevada, Nevada	2020-05-11			157			https://www.southernnevadahealthdistrict.org/
89031,_North_Las_Vegas,_Nevada,_Nevada	89031, North Las Vegas, Nevada, Nevada	2020-05-11			145			https://www.southernnevadahealthdistrict.org/
89032,_North_Las_Vegas,_Nevada,_Nevada	89032, North Las Vegas, Nevada, Nevada	2020-05-11			104			https://www.southernnevadahealthdistrict.org/
89052,_Henderson,_Nevada,_Nevada	89052, Henderson, Nevada, Nevada	2020-05-11			100			https://www.southernnevadahealthdistrict.org/
89101,_Las_Vegas,_Nevada	89101, Las Vegas, Nevada	2020-05-11			115			https://www.southernnevadahealthdistrict.org/
89106,_Las_Vegas,_Nevada	89106, Las Vegas, Nevada	2020-05-11			90			https://www.southernnevadahealthdistrict.org/
89107,_Las_Vegas,_Nevada	89107, Las Vegas, Nevada	2020-05-11			168			https://www.southernnevadahealthdistrict.org/
89108,_Las_Vegas,_Nevada	89108, Las Vegas, Nevada	2020-05-11			190			https://www.southernnevadahealthdistrict.org/
89112,_Las_Vegas,_Nevada	89112, Las Vegas, Nevada	2020-05-11			6			https://www.southernnevadahealthdistrict.org/
89120,_Paradise,_Nevada,_Nevada	89120, Paradise, Nevada, Nevada	2020-05-11			44			https://www.southernnevadahealthdistrict.org/
89123,_Henderson,_Nevada,_Nevada	89123, Henderson, Nevada, Nevada	2020-05-11			83			https://www.southernnevadahealthdistrict.org/
89128,_Las_Vegas,_Nevada	89128, Las Vegas, Nevada	2020-05-11			80			https://www.southernnevadahealthdistrict.org/
89130,_Las_Vegas,_Nevada	89130, Las Vegas, Nevada	2020-05-11			90			https://www.southernnevadahealthdistrict.org/
89134,_Las_Vegas,_Nevada	89134, Las Vegas, Nevada	2020-05-11			43			https://www.southernnevadahealthdistrict.org/
89138,_Las_Vegas,_Nevada	89138, Las Vegas, Nevada	2020-05-11			32			https://www.southernnevadahealthdistrict.org/
89139,_Las_Vegas,_Nevada	89139, Las Vegas, Nevada	2020-05-11			82			https://www.southernnevadahealthdistrict.org/
89143,_Las_Vegas,_Nevada	89143, Las Vegas, Nevada	2020-05-11			19			https://www.southernnevadahealthdistrict.org/
89144,_Las_Vegas,_Nevada	89144, Las Vegas, Nevada	2020-05-11			93			https://www.southernnevadahealthdistrict.org/
89145,_Las_Vegas,_Nevada	89145, Las Vegas, Nevada	2020-05-11			39			https://www.southernnevadahealthdistrict.org/
89074,_Henderson,_Nevada,_Nevada	89074, Henderson, Nevada, Nevada	2020-05-11			82			https://www.southernnevadahealthdistrict.org/
60502,_Aurora,_Illinois,_Illinois	60502, Aurora, Illinois, Illinois	2020-05-13	2020-05-13T05:00:00		57		453	http://www.dph.illinois.gov/
60503,_Aurora,_Illinois,_Illinois	60503, Aurora, Illinois, Illinois	2020-05-13	2020-05-13T05:00:00		40		282	http://www.dph.illinois.gov/
89085,_North_Las_Vegas,_Nevada,_Nevada	89085, North Las Vegas, Nevada, Nevada	2020-05-11			8			https://www.southernnevadahealthdistrict.org/
60169,_Hoffman_Estates,_Illinois,_Illinois	60169, Hoffman Estates, Illinois, Illinois	2020-05-13	2020-05-13T05:00:00		238		896	http://www.dph.illinois.gov/
89002,_Henderson,_Nevada,_Nevada	89002, Henderson, Nevada, Nevada	2020-05-11			48			https://www.southernnevadahealthdistrict.org/
89183,_Henderson,_Nevada,_Nevada	89183, Henderson, Nevada, Nevada	2020-05-11			66			https://www.southernnevadahealthdistrict.org/
60642,_Chicago,_Illinois	60642, Chicago, Illinois	2020-05-13	2020-05-13T05:00:00		110		738	http://www.dph.illinois.gov/
Abbeville_County,_South_Carolina	Abbeville County, South Carolina	2020-05-13		0	34			https://www.scdhec.gov/
Abington,_Massachusetts	Abington, Massachusetts	2020-05-13	2020-05-13T20:00:00		190			https://www.mass.gov/
Abrantes	Abrantes	2020-05-14	2020-05-13T23:00:00		8			https://covid19.min-saude.pt/
Abruzzo	Abruzzo	2020-05-14		375	3127	1263	51361	http://www.salute.gov.it/
Acadia_Parish,_Louisiana	Acadia Parish, Louisiana	2020-05-13		11	151			http://ldh.la.gov/
Accomack_County,_Virginia	Accomack County, Virginia	2020-05-13	2020-05-13T13:00:00	7	545			http://www.vdh.virginia.gov/
Acre_(state)	Acre (state)	2020-05-13	2020-05-14T02:00:00	52	1694			https://covid.saude.gov.br/
Acton,_Massachusetts	Acton, Massachusetts	2020-05-13	2020-05-13T20:00:00		120			https://www.mass.gov/
Acushnet,_Massachusetts	Acushnet, Massachusetts	2020-05-13	2020-05-13T20:00:00		59			https://www.mass.gov/
Ada_County,_Idaho	Ada County, Idaho	2020-05-13	2020-05-13T17:00:00	21	706			https://coronavirus.idaho.gov/
Adair_County,_Iowa	Adair County, Iowa	2020-05-13		0	4			https://idph.iowa.gov/
Adair_County,_Kentucky	Adair County, Kentucky	2020-05-13		13	88			https://govstatus.egov.com/
Adair_County,_Missouri	Adair County, Missouri	2020-05-13		0	12			https://health.mo.gov/
Adair_County,_Oklahoma	Adair County, Oklahoma	2020-05-13	2020-05-13T00:00:00	3	74	55		https://coronavirus.health.ok.gov/
Adams,_Massachusetts	Adams, Massachusetts	2020-05-13	2020-05-13T20:00:00		33			https://www.mass.gov/
Adams_County,_Colorado	Adams County, Colorado	2020-05-13		86	2374			https://covid19.colorado.gov/
Adams_County,_Idaho	Adams County, Idaho	2020-05-13	2020-05-13T17:00:00		3			https://coronavirus.idaho.gov/
Adams_County,_Illinois	Adams County, Illinois	2020-05-13		1	41			http://www.dph.illinois.gov/
Adams_County,_Indiana	Adams County, Indiana	2020-05-13	2020-05-13T12:00:00	1	8		224	https://coronavirus.in.gov/
Adams_County,_Mississippi	Adams County, Mississippi	2020-05-13	2020-05-13T05:00:00+0000	15	163			https://msdh.ms.gov/
Adams_County,_Nebraska	Adams County, Nebraska	2020-05-13			236		302	http://dhhs.ne.gov/
Adams_County,_North_Dakota	Adams County, North Dakota	2020-05-13			0	0	62	https://www.health.nd.gov/
Adams_County,_Ohio	Adams County, Ohio	2020-05-13	2020-05-13T18:00:00		6			https://coronavirus.ohio.gov/
Adams_County,_Pennsylvania	Adams County, Pennsylvania	2020-05-13	2020-05-13T16:00:00+0000	5	169		2122	https://www.health.pa.gov/
Adams_County,_Washington	Adams County, Washington	2020-05-13		0	50			https://coronavirus.wa.gov/
Adams_County,_Wisconsin	Adams County, Wisconsin	2020-05-13	2020-05-13T06:00:00	1	4			https://www.dhs.wisconsin.gov/
Addison_County,_Vermont	Addison County, Vermont	2020-05-13		2	62			https://www.healthvermont.gov/
Adygea	Adygea	2020-05-14	2020-05-13T07:35:00+0000	8	271	187		https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Afghanistan	Afghanistan	2020-05-13		130	5226			https://www.who.int/
Agawam,_Massachusetts	Agawam, Massachusetts	2020-05-13	2020-05-13T20:00:00		404			https://www.mass.gov/
Agder	Agder	2020-05-14	2020-05-13T11:00:00		336			https://www.fhi.no/
Agoura_Hills,_California	Agoura Hills, California	2020-05-13	2020-05-13T03:00:00+0000		32			http://publichealth.lacounty.gov/
Aiken_County,_South_Carolina	Aiken County, South Carolina	2020-05-13		7	132			https://www.scdhec.gov/
Aitkin_County,_Minnesota	Aitkin County, Minnesota	2020-05-13	2020-05-13T00:00:00	0	2			https://www.health.state.mn.us/
Akmola_Region	Akmola Region	2020-05-14		4	110	94		https://www.coronavirus2020.kz/
Aktobe_Region	Aktobe Region	2020-05-14			176	55		https://www.coronavirus2020.kz/
Alabama	Alabama	2020-05-13		450	10700		138103	https://covid19.alabama.gov/
Alachua_County,_Florida	Alachua County, Florida	2020-05-13		5	326		9760	https://floridahealthcovid19.gov/
Alagoas	Alagoas	2020-05-13	2020-05-14T02:00:00	164	2761			https://covid.saude.gov.br/
Alamance_County,_North_Carolina	Alamance County, North Carolina	2020-05-13	2020-05-13T14:40:00+0000	8	181			https://www.ncdhhs.gov/
Alameda_County,_California	Alameda County, California	2020-05-13	2020-05-13T00:00:00	76	2178			http://www.acphd.org/
Alamosa_County,_Colorado	Alamosa County, Colorado	2020-05-13		2	33			https://covid19.colorado.gov/
Alaska	Alaska	2020-05-13	2020-05-13T12:00:00	10	383	338		http://www.dhss.alaska.gov/
Albania	Albania	2020-05-13	2020-05-13T00:00:00	31	880	688	11048	https://coronavirus.al/statistika/
Albany_County,_New_York	Albany County, New York	2020-05-13	2020-05-13T14:00:00	80	1494		15246	https://coronavirus.health.ny.gov/
Albany_County,_Wyoming	Albany County, Wyoming	2020-05-13	2020-05-13T06:00:00+0000		8			https://health.wyo.gov/
Albemarle_County,_Virginia	Albemarle County, Virginia	2020-05-13	2020-05-13T13:00:00	4	126			http://www.vdh.virginia.gov/
Albergaria-a-Velha	Albergaria-a-Velha	2020-05-14	2020-05-13T23:00:00		87			https://covid19.min-saude.pt/
Alberta	Alberta	2020-05-13	2020-05-13T15:00:00	120	6407	5076	181624	https://www.canada.ca/
Albufeira	Albufeira	2020-05-14	2020-05-13T23:00:00		74			https://covid19.min-saude.pt/
Alcanena	Alcanena	2020-05-14	2020-05-13T23:00:00		8			https://covid19.min-saude.pt/
Alcochete	Alcochete	2020-05-14	2020-05-13T23:00:00		20			https://covid19.min-saude.pt/
Alcona_County,_Michigan	Alcona County, Michigan	2020-05-13	2020-05-13T19:00:00+0000	1	4			https://www.michigan.gov/
Alcorn_County,_Mississippi	Alcorn County, Mississippi	2020-05-13	2020-05-13T05:00:00+0000	1	11			https://msdh.ms.gov/
Alenquer,_Portugal	Alenquer, Portugal	2020-05-14	2020-05-13T23:00:00		43			https://covid19.min-saude.pt/
Alexander_County,_Illinois	Alexander County, Illinois	2020-05-13		0	8			http://www.dph.illinois.gov/
Alexander_County,_North_Carolina	Alexander County, North Carolina	2020-05-13	2020-05-13T14:40:00+0000	0	14			https://www.ncdhhs.gov/
Alexandria,_Virginia	Alexandria, Virginia	2020-05-13	2020-05-13T13:00:00	31	1305			http://www.vdh.virginia.gov/
Alfalfa_County,_Oklahoma	Alfalfa County, Oklahoma	2020-05-13	2020-05-13T00:00:00		1	1		https://coronavirus.health.ok.gov/
Alford,_Massachusetts	Alford, Massachusetts	2020-05-13	2020-05-13T20:00:00					https://www.mass.gov/
Algeria	Algeria	2020-05-13	2020-05-13T00:00:00	522	6253	3058		http://covid19.sante.gov.dz/
Alhambra,_California	Alhambra, California	2020-05-13	2020-05-13T03:00:00+0000		135			http://publichealth.lacounty.gov/
Aliso_Viejo,_California	Aliso Viejo, California	2020-05-13	2020-05-13T07:00:00+0000		21			https://occovid19.ochealthinfo.com/
Allamakee_County,_Iowa	Allamakee County, Iowa	2020-05-13		4	113			https://idph.iowa.gov/
Allegan_County,_Michigan	Allegan County, Michigan	2020-05-13	2020-05-13T19:00:00+0000	2	165			https://www.michigan.gov/
Allegany_County,_Maryland	Allegany County, Maryland	2020-05-13		13	149			https://coronavirus.maryland.gov/
Allegany_County,_New_York	Allegany County, New York	2020-05-13	2020-05-13T14:00:00	2	44		885	https://coronavirus.health.ny.gov/
Alleghany_County,_North_Carolina	Alleghany County, North Carolina	2020-05-13	2020-05-13T14:40:00+0000	0	9			https://www.ncdhhs.gov/
Alleghany_County,_Virginia	Alleghany County, Virginia	2020-05-13	2020-05-13T13:00:00		6			http://www.vdh.virginia.gov/
Allegheny_County,_Pennsylvania	Allegheny County, Pennsylvania	2020-05-13	2020-05-13T16:00:00+0000	139	1545		22167	https://www.health.pa.gov/
Allen_County,_Indiana	Allen County, Indiana	2020-05-13	2020-05-13T12:00:00	60	877		5535	https://coronavirus.in.gov/
Allen_County,_Kentucky	Allen County, Kentucky	2020-05-13		1	30			https://govstatus.egov.com/
Allen_County,_Ohio	Allen County, Ohio	2020-05-13	2020-05-13T18:00:00	30	155			https://coronavirus.ohio.gov/
Allen_Parish,_Louisiana	Allen Parish, Louisiana	2020-05-13		10	94			http://ldh.la.gov/
Allendale_County,_South_Carolina	Allendale County, South Carolina	2020-05-13		3	29			https://www.scdhec.gov/
Almada	Almada	2020-05-14	2020-05-13T23:00:00		282			https://covid19.min-saude.pt/
Almaty	Almaty	2020-05-14		9	1628	555		https://www.coronavirus2020.kz/
Almaty_Region	Almaty Region	2020-05-14			183	97		https://www.coronavirus2020.kz/
Almeida,_Portugal	Almeida, Portugal	2020-05-14	2020-05-13T23:00:00		4			https://covid19.min-saude.pt/
Almeirim	Almeirim	2020-05-14	2020-05-13T23:00:00		15			https://covid19.min-saude.pt/
Alpena_County,_Michigan	Alpena County, Michigan	2020-05-13	2020-05-13T19:00:00+0000	8	88			https://www.michigan.gov/
Alpine_County,_California	Alpine County, California	2020-05-13	2020-04-27T08:38:00		2	1	13	https://www.alpinecountyca.gov/
Altai_Krai	Altai Krai	2020-05-14	2020-05-13T07:35:00+0000	3	770	343		https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Altai_Republic	Altai Republic	2020-05-14	2020-05-13T07:35:00+0000	0	60	26		https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Amador_County,_California	Amador County, California	2020-05-13	2020-05-13T00:00:00		9	8	616	https://www.amadorgov.org/
Amadora	Amadora	2020-05-14	2020-05-13T23:00:00		484			https://covid19.min-saude.pt/
Amarante,_Portugal	Amarante, Portugal	2020-05-14	2020-05-13T23:00:00		93			https://covid19.min-saude.pt/
Amares	Amares	2020-05-14	2020-05-13T23:00:00		68			https://covid19.min-saude.pt/
Amazonas_(Brazilian_state)	Amazonas (Brazilian state)	2020-05-13	2020-05-14T02:00:00	1160	15816			https://covid.saude.gov.br/
Amelia_County,_Virginia	Amelia County, Virginia	2020-05-13	2020-05-13T13:00:00	1	17			http://www.vdh.virginia.gov/
Amesbury,_Massachusetts	Amesbury, Massachusetts	2020-05-13	2020-05-13T20:00:00		154			https://www.mass.gov/
Amherst,_Massachusetts	Amherst, Massachusetts	2020-05-13	2020-05-13T20:00:00		76			https://www.mass.gov/
Amherst_County,_Virginia	Amherst County, Virginia	2020-05-13	2020-05-13T13:00:00		20			http://www.vdh.virginia.gov/
Amite_County,_Mississippi	Amite County, Mississippi	2020-05-13	2020-05-13T05:00:00+0000	0	38			https://msdh.ms.gov/
Amstetten_District	Amstetten District	2020-05-14	2020-05-13T20:00:00		297			https://info.gesundheitsministerium.at/
Amur_Oblast	Amur Oblast	2020-05-14	2020-05-13T07:35:00+0000	1	182	35		https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Anadia,_Portugal	Anadia, Portugal	2020-05-14	2020-05-13T23:00:00		40			https://covid19.min-saude.pt/
Anaheim,_California	Anaheim, California	2020-05-13	2020-05-13T07:00:00+0000		581			https://occovid19.ochealthinfo.com/
Anchorage,_Alaska	Anchorage, Alaska	2020-05-13			195			http://www.dhss.alaska.gov/
Andalusia	Andalusia	2020-05-13	2020-05-13T12:22:51	1332	12317	9481		https://www.mscbs.gob.es/
Andaman_and_Nicobar_Islands	Andaman and Nicobar Islands	2020-05-14	2020-05-13T08:00:00	0	33	33		https://www.mohfw.gov.in/
Anderson_County,_Kansas	Anderson County, Kansas	2020-05-13	2020-05-13T16:00:00		1			https://www.coronavirus.kdheks.gov
Anderson_County,_Kentucky	Anderson County, Kentucky	2020-05-13		1	10			https://govstatus.egov.com/
Anderson_County,_South_Carolina	Anderson County, South Carolina	2020-05-13		8	191			https://www.scdhec.gov/
Anderson_County,_Tennessee	Anderson County, Tennessee	2020-05-13	2020-05-13T19:00:00	1	35	27		https://www.tn.gov/
Anderson_County,_Texas	Anderson County, Texas	2020-05-13		0	50	19		https://www.dshs.state.tx.us/
Andhra_Pradesh	Andhra Pradesh	2020-05-14	2020-05-13T08:00:00	46	2090	1056		https://www.mohfw.gov.in/
Andorra	Andorra	2020-05-13	2020-05-13T00:00:00	49	760	576		https://www.govern.ad/
Andover,_Massachusetts	Andover, Massachusetts	2020-05-13	2020-05-13T20:00:00		239			https://www.mass.gov/
Andrew_County,_Missouri	Andrew County, Missouri	2020-05-13		0	11			https://health.mo.gov/
Andrews_County,_Texas	Andrews County, Texas	2020-05-13		0	22	17		https://www.dshs.state.tx.us/
Androscoggin_County,_Maine	Androscoggin County, Maine	2020-05-13	2020-05-13T16:30:00+0000	2	103	50		https://www.maine.gov/
Angelina_County,_Texas	Angelina County, Texas	2020-05-13		1	117	30		https://www.dshs.state.tx.us/
Angola	Angola	2020-05-13	2020-05-13T11:43:24	2	45			https://www.ecdc.europa.eu/
Anguilla	Anguilla	2020-05-13	2020-05-13T11:43:24		3			https://www.ecdc.europa.eu/
Anne_Arundel_County,_Maryland	Anne Arundel County, Maryland	2020-05-13		123	2596			https://coronavirus.maryland.gov/
Anoka_County,_Minnesota	Anoka County, Minnesota	2020-05-13	2020-05-13T00:00:00	33	640			https://www.health.state.mn.us/
Anson_County,_North_Carolina	Anson County, North Carolina	2020-05-13	2020-05-13T14:40:00+0000	0	34			https://www.ncdhhs.gov/
Antelope_County,_Nebraska	Antelope County, Nebraska	2020-05-13			5		6	http://dhhs.ne.gov/
Antigua_and_Barbuda	Antigua and Barbuda	2020-05-13	2020-05-13T11:43:24	3	25			https://www.ecdc.europa.eu/
Antofagasta_Region	Antofagasta Region	2020-05-14	2020-05-13T04:00:00+0000	11	1216			https://www.minsal.cl/
Antrim_County,_Michigan	Antrim County, Michigan	2020-05-13	2020-05-13T19:00:00+0000		10			https://www.michigan.gov/
Antwerp_Province	Antwerp Province	2020-05-11	2020-05-11		7241			https://epistat.wiv-isp.be/Covid/
Aosta_Valley	Aosta Valley	2020-05-14		141	1163	929	10777	http://www.salute.gov.it/
Apache_County,_Arizona	Apache County, Arizona	2020-05-13	2020-05-13T00:00:00	12	817		3073	https://azdhs.gov/
Appanoose_County,_Iowa	Appanoose County, Iowa	2020-05-13		3	7			https://idph.iowa.gov/
Appling_County,_Georgia	Appling County, Georgia	2020-05-13	2020-05-13T22:27:51+0000	10	99			https://dph.georgia.gov/
Appomattox_County,_Virginia	Appomattox County, Virginia	2020-05-13	2020-05-13T13:00:00		22			http://www.vdh.virginia.gov/
